mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_linearsvc__C,param_linearsvc__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
43.62084927558899,6.710198725152076,0.5818287372589112,0.022311410407040023,2.23e-05,0.0008888999999999999,"{'linearsvc__C': 2.23e-05, 'linearsvc__tol': 0.0008888999999999999}",0.5764992126982135,0.5644911703139844,0.5687649553355772,0.5882783982269449,0.5586058292320011,0.5713279131613442,0.01028807569900235,79
44.03530745506286,8.157991111094182,0.5856633663177491,0.022669437314579145,2.23e-05,0.001,"{'linearsvc__C': 2.23e-05, 'linearsvc__tol': 0.001}",0.5764992126982135,0.5644911703139844,0.5687649553355772,0.5882783982269449,0.5586058292320011,0.5713279131613442,0.01028807569900235,79
88.73416652679444,16.92907789057221,0.609635305404663,0.04265069321990531,3.3400000000000005e-05,1e-07,"{'linearsvc__C': 3.3400000000000005e-05, 'linearsvc__tol': 1e-07}",0.5867642371960858,0.5759617558034034,0.5800652818071982,0.5994016992173036,0.5698022736219124,0.5823990495291806,0.010136162442802115,63
57.297203397750856,10.470247169752728,0.5845831871032715,0.01439606367828304,3.3400000000000005e-05,0.00011119999999999999,"{'linearsvc__C': 3.3400000000000005e-05, 'linearsvc__tol': 0.00011119999999999999}",0.5867418204677721,0.5759617558034034,0.5800856711860195,0.5994016992173036,0.5697873388959623,0.5823956571140921,0.010137015470702124,69
54.79132413864136,10.869124267991229,0.5874498844146728,0.029907065594781887,3.3400000000000005e-05,0.00022229999999999998,"{'linearsvc__C': 3.3400000000000005e-05, 'linearsvc__tol': 0.00022229999999999998}",0.5867418204677721,0.5759617558034034,0.5801021758187792,0.5994016992173036,0.5697873388959623,0.5823989580406441,0.01013626538967629,64
54.309095239639284,10.196141021468055,0.5879257202148438,0.025006282862113698,3.3400000000000005e-05,0.00033339999999999997,"{'linearsvc__C': 3.3400000000000005e-05, 'linearsvc__tol': 0.00033339999999999997}",0.5867418204677721,0.5759491784185816,0.5801021758187792,0.5994016992173036,0.5697810785172145,0.5823951904879301,0.010139421482755276,70
50.87037229537964,9.108460221366768,0.5885891914367676,0.024000945715662605,3.3400000000000005e-05,0.00044449999999999996,"{'linearsvc__C': 3.3400000000000005e-05, 'linearsvc__tol': 0.00044449999999999996}",0.58676223945585,0.5759757106741095,0.5800829666348234,0.5993758610201069,0.5697915358148846,0.582397662719955,0.010127412988470438,68
54.76344623565674,7.539454909370707,0.6557837963104248,0.08791326394532947,3.3400000000000005e-05,0.0005556,"{'linearsvc__C': 3.3400000000000005e-05, 'linearsvc__tol': 0.0005556}",0.58676223945585,0.5759757106741095,0.580081685790849,0.5993869528006386,0.5697915358148846,0.5823996249072663,0.010131190858337089,62
48.137256145477295,8.557533537435381,0.5844951629638672,0.020900432278277876,3.3400000000000005e-05,0.0006666999999999999,"{'linearsvc__C': 3.3400000000000005e-05, 'linearsvc__tol': 0.0006666999999999999}",0.58676223945585,0.5759912930670463,0.580081685790849,0.5993869528006386,0.5697915358148846,0.5824027413858536,0.01012921650847185,61
46.776304197311404,8.401181149543035,0.5757789134979248,0.031218436828047952,3.3400000000000005e-05,0.0007777999999999998,"{'linearsvc__C': 3.3400000000000005e-05, 'linearsvc__tol': 0.0007777999999999998}",0.5867373503975065,0.5759912930670463,0.580081685790849,0.5993869528006386,0.5697915358148846,0.5823977635741849,0.010127078782610988,65
46.57752833366394,8.200792173621787,0.5826783657073975,0.023020493175119252,3.3400000000000005e-05,0.0008888999999999999,"{'linearsvc__C': 3.3400000000000005e-05, 'linearsvc__tol': 0.0008888999999999999}",0.5867373503975065,0.5759912930670463,0.580081685790849,0.5993869528006386,0.5697915358148846,0.5823977635741849,0.010127078782610988,65
49.79557776451111,8.3822743628729,0.5876358032226563,0.024876075386222392,3.3400000000000005e-05,0.001,"{'linearsvc__C': 3.3400000000000005e-05, 'linearsvc__tol': 0.001}",0.5867373503975065,0.5759912930670463,0.580081685790849,0.5993869528006386,0.5697915358148846,0.5823977635741849,0.010127078782610988,65
89.82659230232238,17.246602426211258,0.5798755168914795,0.02415525066009898,4.4500000000000004e-05,1e-07,"{'linearsvc__C': 4.4500000000000004e-05, 'linearsvc__tol': 1e-07}",0.5939213190032546,0.5833836421453843,0.5881819456391708,0.6067314743664396,0.5776319259083322,0.5899700614125163,0.009953544748091072,55
57.39927163124084,10.464353484523492,0.5833247184753418,0.02153560355422979,4.4500000000000004e-05,0.00011119999999999999,"{'linearsvc__C': 4.4500000000000004e-05, 'linearsvc__tol': 0.00011119999999999999}",0.5939213190032546,0.5833836421453843,0.5881766731044216,0.6067244403998066,0.5776510670482372,0.5899714283402208,0.009946621788213948,54
55.005628776550296,9.855940388019565,0.5935110092163086,0.021154458075275384,4.4500000000000004e-05,0.00022229999999999998,"{'linearsvc__C': 4.4500000000000004e-05, 'linearsvc__tol': 0.00022229999999999998}",0.5939341006326077,0.5833836421453843,0.5881923256904198,0.6067244403998066,0.5776478139295586,0.5899764645595554,0.009947880812294042,52
55.11457901000976,10.522484597141979,0.581871509552002,0.01272731010885725,4.4500000000000004e-05,0.00033339999999999997,"{'linearsvc__C': 4.4500000000000004e-05, 'linearsvc__tol': 0.00033339999999999997}",0.5939341006326077,0.5833836421453843,0.5881923256904198,0.6067244403998066,0.5776478139295586,0.5899764645595554,0.009947880812294042,52
53.37588911056518,7.23947983426009,0.6233950614929199,0.062116917019798615,4.4500000000000004e-05,0.00044449999999999996,"{'linearsvc__C': 4.4500000000000004e-05, 'linearsvc__tol': 0.00044449999999999996}",0.5939087479303238,0.5833701198618287,0.5881795693316232,0.6067244403998066,0.5776478139295586,0.5899661382906282,0.009948118044900518,56
51.88836035728455,9.591993934276651,0.5831119060516358,0.026528538537699042,4.4500000000000004e-05,0.0005556,"{'linearsvc__C': 4.4500000000000004e-05, 'linearsvc__tol': 0.0005556}",0.5939087479303238,0.5833701198618287,0.5881795693316232,0.6067244403998066,0.5776478139295586,0.5899661382906282,0.009948118044900518,56
52.08830318450928,8.95094003464633,0.5723230361938476,0.015732890971759114,4.4500000000000004e-05,0.0006666999999999999,"{'linearsvc__C': 4.4500000000000004e-05, 'linearsvc__tol': 0.0006666999999999999}",0.5939087479303238,0.5833870123827614,0.5882208676089056,0.6067244403998066,0.5776478139295586,0.5899777764502712,0.009944407128112565,51
50.60321335792541,9.344423742902979,0.5949177265167236,0.023475807338240624,4.4500000000000004e-05,0.0007777999999999998,"{'linearsvc__C': 4.4500000000000004e-05, 'linearsvc__tol': 0.0007777999999999998}",0.5938497332583316,0.5833870123827614,0.5882208676089056,0.6067368597398504,0.5776304522842413,0.5899649850548181,0.009948260328952224,58
48.31887564659119,7.605002795879523,0.5814489364624024,0.020986678075259176,4.4500000000000004e-05,0.0008888999999999999,"{'linearsvc__C': 4.4500000000000004e-05, 'linearsvc__tol': 0.0008888999999999999}",0.5938497332583316,0.5833870123827614,0.5882208676089056,0.6067368597398504,0.5776304522842413,0.5899649850548181,0.009948260328952224,58
47.324484539031985,8.529018979904944,0.579499340057373,0.0245895512397864,4.4500000000000004e-05,0.001,"{'linearsvc__C': 4.4500000000000004e-05, 'linearsvc__tol': 0.001}",0.5938639429771252,0.58335649317454,0.5882180695925643,0.6066911808420732,0.5775851164057274,0.589942960598406,0.009949372837951262,60
90.56185631752014,14.923245159436025,0.5866636276245117,0.02598725490595093,5.56e-05,1e-07,"{'linearsvc__C': 5.56e-05, 'linearsvc__tol': 1e-07}",0.5996668905775354,0.5894262719198701,0.5941151180800956,0.6125016689850112,0.5830492279095834,0.5957518354944191,0.009999324138667918,45
61.9840181350708,11.05705478616775,0.5802954196929931,0.0213406035977595,5.56e-05,0.00011119999999999999,"{'linearsvc__C': 5.56e-05, 'linearsvc__tol': 0.00011119999999999999}",0.5996668905775354,0.5894172247272793,0.5941261410422902,0.6125016689850112,0.5830091297152206,0.5957442110094673,0.010010304832527416,50
58.116956853866576,8.695431290837899,0.5859826087951661,0.0334669563963524,5.56e-05,0.00022229999999999998,"{'linearsvc__C': 5.56e-05, 'linearsvc__tol': 0.00022229999999999998}",0.5996743761177592,0.5894379830970383,0.5941113266419987,0.6125065024394516,0.5830226748297181,0.5957505726251932,0.010006924742647713,49
56.00093159675598,9.782339349916617,0.5805159091949463,0.0228026028118455,5.56e-05,0.00033339999999999997,"{'linearsvc__C': 5.56e-05, 'linearsvc__tol': 0.00033339999999999997}",0.5996743761177592,0.5894459153237835,0.5941113266419987,0.6125065024394516,0.5830205532868984,0.5957517347619783,0.010006464255378262,46
56.3518310546875,8.641542465447065,0.5896783351898194,0.0209572966754352,5.56e-05,0.00044449999999999996,"{'linearsvc__C': 5.56e-05, 'linearsvc__tol': 0.00044449999999999996}",0.5996724448866207,0.5894325642680134,0.5941113266419987,0.6125202181980928,0.5830205532868984,0.5957514214563248,0.010012590478205194,47
51.54549345970154,7.163697611535516,0.5801074028015136,0.0223122636876108,5.56e-05,0.0005556,"{'linearsvc__C': 5.56e-05, 'linearsvc__tol': 0.0005556}",0.5996724448866207,0.5894325642680134,0.5941113266419987,0.6125202181980928,0.5830205532868984,0.5957514214563248,0.010012590478205194,47
49.36771631240845,8.866043817288412,0.5800166130065918,0.020598747222071518,5.56e-05,0.0006666999999999999,"{'linearsvc__C': 5.56e-05, 'linearsvc__tol': 0.0006666999999999999}",0.5996724448866207,0.5894381227429444,0.5941188073602953,0.6125356363440158,0.5829985040248046,0.5957527030717361,0.010022418454350463,44
48.52408456802368,9.249493876132549,0.5838088989257812,0.020371717283811083,5.56e-05,0.0007777999999999998,"{'linearsvc__C': 5.56e-05, 'linearsvc__tol': 0.0007777999999999998}",0.5996844330166152,0.5894503207659236,0.5941188073602953,0.6125356363440158,0.5829985040248046,0.5957575403023309,0.010021820830971617,41
48.59827032089233,8.124835678287335,0.5758046627044677,0.018436074153776964,5.56e-05,0.0008888999999999999,"{'linearsvc__C': 5.56e-05, 'linearsvc__tol': 0.0008888999999999999}",0.5996844330166152,0.5894503207659236,0.5941188073602953,0.6125356363440158,0.5829985040248046,0.5957575403023309,0.010021820830971617,41
51.88426399230957,8.386486100825447,0.5919664859771728,0.02400513840794002,5.56e-05,0.001,"{'linearsvc__C': 5.56e-05, 'linearsvc__tol': 0.001}",0.5996844330166152,0.5894503207659236,0.5941188073602953,0.6125356363440158,0.5829985040248046,0.5957575403023309,0.010021820830971617,41
94.12667665481567,11.729498461743361,0.6228303909301758,0.06919472449925418,6.670000000000001e-05,1e-07,"{'linearsvc__C': 6.670000000000001e-05, 'linearsvc__tol': 1e-07}",0.6047170777455986,0.5941867290815542,0.5987633402808986,0.6164443109037264,0.5873837411088173,0.600299039824119,0.009866230221476011,39
64.52050595283508,10.874992700452621,0.5762862682342529,0.029342250924380205,6.670000000000001e-05,0.00011119999999999999,"{'linearsvc__C': 6.670000000000001e-05, 'linearsvc__tol': 0.00011119999999999999}",0.6047377396973719,0.5942038842495199,0.5987771423545135,0.6164443109037264,0.5873774508760349,0.6003081056162333,0.00986717769360315,34
63.93553509712219,12.230947060194783,0.5859824657440186,0.03223503762806037,6.670000000000001e-05,0.00022229999999999998,"{'linearsvc__C': 6.670000000000001e-05, 'linearsvc__tol': 0.00022229999999999998}",0.6047381211875631,0.5942038842495199,0.5987582704292941,0.6164374980989972,0.5873457015885581,0.6002966951107865,0.009873896035550467,40
53.23412322998047,9.019469134297054,0.5674593925476075,0.024546899800736082,6.670000000000001e-05,0.00033339999999999997,"{'linearsvc__C': 6.670000000000001e-05, 'linearsvc__tol': 0.00033339999999999997}",0.6047569658822692,0.594212476514157,0.5987604144874757,0.6164420847465897,0.5873648637262223,0.6003073610713427,0.00987093906451866,36
58.025414276123044,11.277691347648616,0.6196033000946045,0.05739646795844643,6.670000000000001e-05,0.00044449999999999996,"{'linearsvc__C': 6.670000000000001e-05, 'linearsvc__tol': 0.00044449999999999996}",0.604766963945924,0.5942295268182429,0.5987604144874757,0.6164436500325035,0.5873648637262223,0.6003130838020736,0.00987024889208733,32
54.31342263221741,9.619593579069603,0.5852712154388428,0.020692995178990144,6.670000000000001e-05,0.0005556,"{'linearsvc__C': 6.670000000000001e-05, 'linearsvc__tol': 0.0005556}",0.604766963945924,0.5942272260743139,0.5987604144874757,0.6164436500325035,0.5873503231573382,0.6003097155395111,0.009874348265478932,33
53.27818012237549,9.316491652704393,0.5860278606414795,0.024328549096824744,6.670000000000001e-05,0.0006666999999999999,"{'linearsvc__C': 6.670000000000001e-05, 'linearsvc__tol': 0.0006666999999999999}",0.6047930378678954,0.5941802962211647,0.5987604144874757,0.6164436500325035,0.5873503231573382,0.6003055443532755,0.009882508792563376,37
53.723696613311766,9.723342780305508,0.5897688388824462,0.026923707180949316,6.670000000000001e-05,0.0007777999999999998,"{'linearsvc__C': 6.670000000000001e-05, 'linearsvc__tol': 0.0007777999999999998}",0.6047930378678954,0.5941802962211647,0.5987604144874757,0.6164436500325035,0.5873503231573382,0.6003055443532755,0.009882508792563376,37
53.018993616104126,11.388807159149776,0.5894827365875244,0.03081677132361087,6.670000000000001e-05,0.0008888999999999999,"{'linearsvc__C': 6.670000000000001e-05, 'linearsvc__tol': 0.0008888999999999999}",0.6047930378678954,0.5941802962211647,0.5987604144874757,0.6164531895340365,0.5873503231573382,0.6003074522535821,0.00988562463322241,35
51.38793134689331,9.354688728143165,0.5951653480529785,0.022324005240740647,6.670000000000001e-05,0.001,"{'linearsvc__C': 6.670000000000001e-05, 'linearsvc__tol': 0.001}",0.6047930378678954,0.5941940878893615,0.5987604144874757,0.6164531895340365,0.5873752941146019,0.6003152047786742,0.009877370844062072,31
100.20441255569457,16.660814612006305,0.5871098041534424,0.0235433785705809,7.780000000000001e-05,1e-07,"{'linearsvc__C': 7.780000000000001e-05, 'linearsvc__tol': 1e-07}",0.6078588998233442,0.5975166812035837,0.6026957305088463,0.6191135165342649,0.5910732477917697,0.6036516151723618,0.009524054746923374,30
64.62260317802429,9.99210373260826,0.5900961399078369,0.024755008980772642,7.780000000000001e-05,0.00011119999999999999,"{'linearsvc__C': 7.780000000000001e-05, 'linearsvc__tol': 0.00011119999999999999}",0.6078588998233442,0.5975402008407472,0.6026944802709184,0.6191135165342649,0.5910732477917697,0.6036560690522089,0.009521054111680633,29
57.97745366096497,10.367018424756848,0.5780715465545654,0.015236618536400808,7.780000000000001e-05,0.00022229999999999998,"{'linearsvc__C': 7.780000000000001e-05, 'linearsvc__tol': 0.00022229999999999998}",0.6078588998233442,0.5975945800417792,0.6026678976825522,0.6191135165342649,0.5910732477917697,0.603661628374742,0.009514639637658548,27
57.07207169532776,10.346266986973104,0.5881481170654297,0.02369570591469716,7.780000000000001e-05,0.00033339999999999997,"{'linearsvc__C': 7.780000000000001e-05, 'linearsvc__tol': 0.00033339999999999997}",0.607850211175259,0.5975945800417792,0.6026817084122468,0.61910946608603,0.5910594483213806,0.603659082807339,0.009515925011645006,28
58.80781888961792,13.975704918436874,0.6362991809844971,0.06792449642962363,7.780000000000001e-05,0.00044449999999999996,"{'linearsvc__C': 7.780000000000001e-05, 'linearsvc__tol': 0.00044449999999999996}",0.6078201009597421,0.5976206815564475,0.6027379183988354,0.6191073085465001,0.5910932571887911,0.6036758533300632,0.00949916997753552,24
59.88379883766174,11.398761489842625,0.6096127510070801,0.05178939625519992,7.780000000000001e-05,0.0005556,"{'linearsvc__C': 7.780000000000001e-05, 'linearsvc__tol': 0.0005556}",0.6078201009597421,0.5976206815564475,0.6027379183988354,0.6191073085465001,0.5910932571887911,0.6036758533300632,0.00949916997753552,24
54.65282278060913,7.295118822432635,0.6096786022186279,0.02369186878711793,7.780000000000001e-05,0.0006666999999999999,"{'linearsvc__C': 7.780000000000001e-05, 'linearsvc__tol': 0.0006666999999999999}",0.6078201009597421,0.5976206815564475,0.6027379183988354,0.6191073085465001,0.5910932571887911,0.6036758533300632,0.00949916997753552,24
62.225164079666136,7.5314460458484005,0.659569787979126,0.1061149509442169,7.780000000000001e-05,0.0007777999999999998,"{'linearsvc__C': 7.780000000000001e-05, 'linearsvc__tol': 0.0007777999999999998}",0.6077838036538744,0.5976206815564475,0.6027379183988354,0.6191158123885572,0.5911385856737815,0.6036793603342991,0.009486784887662763,23
55.08569288253784,9.480898543498522,0.6018690586090087,0.03883733318878052,7.780000000000001e-05,0.0008888999999999999,"{'linearsvc__C': 7.780000000000001e-05, 'linearsvc__tol': 0.0008888999999999999}",0.6077838036538744,0.5976406557376107,0.6027379183988354,0.6191158123885572,0.5911385856737815,0.6036833551705318,0.009484236631413484,21
56.43880376815796,11.650842906651874,0.5979582786560058,0.04076634770297123,7.780000000000001e-05,0.001,"{'linearsvc__C': 7.780000000000001e-05, 'linearsvc__tol': 0.001}",0.6077838036538744,0.5976406557376107,0.6027379183988354,0.6191158123885572,0.5911385856737815,0.6036833551705318,0.009484236631413484,21
105.2910189151764,17.11264794352526,0.6154980659484863,0.027445430733173983,8.89e-05,1e-07,"{'linearsvc__C': 8.89e-05, 'linearsvc__tol': 1e-07}",0.6107218907959375,0.6003058315639096,0.6058806114247617,0.6211516481169161,0.5941160287345316,0.6064352021272114,0.009215077533465527,18
74.8127272605896,10.610017922712576,0.5886098861694335,0.017689679656873725,8.89e-05,0.00011119999999999999,"{'linearsvc__C': 8.89e-05, 'linearsvc__tol': 0.00011119999999999999}",0.6107232657369941,0.6003058315639096,0.6058598665568194,0.6211786379518801,0.5941130750461713,0.6064361353711549,0.009224872849043254,17
55.812022018432614,10.212858761743146,0.581120777130127,0.020150909836859996,8.89e-05,0.00022229999999999998,"{'linearsvc__C': 8.89e-05, 'linearsvc__tol': 0.00022229999999999998}",0.6107232657369941,0.6003058315639096,0.6058598665568194,0.6211458058880124,0.5940877353918725,0.6064245010275217,0.009221159463563031,19
60.46268033981323,9.944836490647099,0.5912209033966065,0.037078840263582505,8.89e-05,0.00033339999999999997,"{'linearsvc__C': 8.89e-05, 'linearsvc__tol': 0.00033339999999999997}",0.610714053875492,0.6003140370590184,0.6058598665568194,0.6211458058880124,0.5940877353918725,0.606424299754243,0.00921921307458829,20
57.687234258651735,8.199674628236519,0.6918970584869385,0.16426115523706272,8.89e-05,0.00044449999999999996,"{'linearsvc__C': 8.89e-05, 'linearsvc__tol': 0.00044449999999999996}",0.610714053875492,0.6003140370590184,0.605890898107389,0.6211609069774292,0.5941216342774938,0.6064403060593644,0.00921459393805865,16
52.468426847457884,8.047157605136643,0.5880244731903076,0.029069203820104344,8.89e-05,0.0005556,"{'linearsvc__C': 8.89e-05, 'linearsvc__tol': 0.0005556}",0.6107496418538723,0.6003058217687591,0.6058780678325706,0.6212410696928536,0.5941216342774938,0.60645924708511,0.009244770079528966,14
