mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sgdclassifier__alpha,param_sgdclassifier__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
621.3653203487396,28.204870600640117,1.1717049121856689,0.277292854521944,1.12e-08,7.78e-08,"{'sgdclassifier__alpha': 1.12e-08, 'sgdclassifier__tol': 7.78e-08}",0.6569450978765893,0.6495378151662635,0.6648915382141619,0.6588726233243587,0.634884897411839,0.6530263943986425,0.010311162546926506,69
620.1159364700318,30.465379061382585,1.2166290283203125,0.24327733423646164,1.12e-08,8.89e-08,"{'sgdclassifier__alpha': 1.12e-08, 'sgdclassifier__tol': 8.89e-08}",0.6569450978765893,0.6495378151662635,0.6648915382141619,0.6588726233243587,0.634884897411839,0.6530263943986425,0.010311162546926506,69
671.8133843898773,45.32055468157995,1.3675763607025146,0.3331782890694123,1.12e-08,1e-07,"{'sgdclassifier__alpha': 1.12e-08, 'sgdclassifier__tol': 1e-07}",0.6569450978765893,0.6495378151662635,0.6648915382141619,0.6588726233243587,0.634884897411839,0.6530263943986425,0.010311162546926506,69
698.6719130039215,32.60090274132977,1.1985662937164308,0.3388183976283109,2.23e-08,1e-10,"{'sgdclassifier__alpha': 2.23e-08, 'sgdclassifier__tol': 1e-10}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6589492808529401,0.634884897411839,0.6530439839262288,0.010320752127001554,1
704.1240432739257,25.845379116609642,1.1527181625366212,0.31417699942850724,2.23e-08,1.12e-08,"{'sgdclassifier__alpha': 2.23e-08, 'sgdclassifier__tol': 1.12e-08}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6589492808529401,0.634884897411839,0.6530439839262288,0.010320752127001554,1
644.1804909706116,43.42316160186348,1.3435126304626466,0.1624542758806566,2.23e-08,2.23e-08,"{'sgdclassifier__alpha': 2.23e-08, 'sgdclassifier__tol': 2.23e-08}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6589492808529401,0.634884897411839,0.6530439839262288,0.010320752127001554,1
614.8527690410614,35.0842640527235,1.1355006217956543,0.39470779276055346,2.23e-08,3.34e-08,"{'sgdclassifier__alpha': 2.23e-08, 'sgdclassifier__tol': 3.34e-08}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6589492808529401,0.634884897411839,0.6530439839262288,0.010320752127001554,1
623.4189888954163,43.578226800828176,1.132963275909424,0.39363488534004754,2.23e-08,4.45e-08,"{'sgdclassifier__alpha': 2.23e-08, 'sgdclassifier__tol': 4.45e-08}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6589492808529401,0.634884897411839,0.6530439839262288,0.010320752127001554,1
685.4765037536621,16.257981343052805,1.2026204586029052,0.2885628506721948,2.23e-08,5.56e-08,"{'sgdclassifier__alpha': 2.23e-08, 'sgdclassifier__tol': 5.56e-08}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6589492808529401,0.634884897411839,0.6530439839262288,0.010320752127001554,1
647.8743671417236,40.58863605346906,1.2725029468536377,0.29329253648458736,2.23e-08,6.67e-08,"{'sgdclassifier__alpha': 2.23e-08, 'sgdclassifier__tol': 6.67e-08}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6588726233243587,0.634884897411839,0.6530286524205124,0.010312021649516681,61
674.244329071045,32.53039607826005,1.349161148071289,0.32799319318668907,2.23e-08,7.78e-08,"{'sgdclassifier__alpha': 2.23e-08, 'sgdclassifier__tol': 7.78e-08}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6588726233243587,0.634884897411839,0.6530286524205124,0.010312021649516681,61
668.8274446010589,57.627656340020366,0.9732729434967041,0.2504987942554448,2.23e-08,8.89e-08,"{'sgdclassifier__alpha': 2.23e-08, 'sgdclassifier__tol': 8.89e-08}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6588726233243587,0.634884897411839,0.6530286524205124,0.010312021649516681,61
643.7933260440826,23.34355955623034,1.2035840034484864,0.20900100888546297,2.23e-08,1e-07,"{'sgdclassifier__alpha': 2.23e-08, 'sgdclassifier__tol': 1e-07}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6588726233243587,0.634884897411839,0.6530286524205124,0.010312021649516681,61
634.3667370796204,40.80171709789454,1.2081577777862549,0.23043941273576515,3.34e-08,1e-10,"{'sgdclassifier__alpha': 3.34e-08, 'sgdclassifier__tol': 1e-10}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6589492808529401,0.634884897411839,0.6530439839262288,0.010320752127001554,1
614.4701110839844,31.959585490080034,1.362924909591675,0.27189799231835665,3.34e-08,1.12e-08,"{'sgdclassifier__alpha': 3.34e-08, 'sgdclassifier__tol': 1.12e-08}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6589492808529401,0.634884897411839,0.6530439839262288,0.010320752127001554,1
617.5127183437347,29.117896018392972,1.1372298717498779,0.3297941184951754,3.34e-08,2.23e-08,"{'sgdclassifier__alpha': 3.34e-08, 'sgdclassifier__tol': 2.23e-08}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6589492808529401,0.634884897411839,0.6530439839262288,0.010320752127001554,1
633.1495988845825,23.933613849140716,1.184992790222168,0.2501430464762405,3.34e-08,3.34e-08,"{'sgdclassifier__alpha': 3.34e-08, 'sgdclassifier__tol': 3.34e-08}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6589492808529401,0.634884897411839,0.6530439839262288,0.010320752127001554,1
618.9045149803162,27.562079435294848,1.2098659515380858,0.27116778934394964,3.34e-08,4.45e-08,"{'sgdclassifier__alpha': 3.34e-08, 'sgdclassifier__tol': 4.45e-08}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6589492808529401,0.634884897411839,0.6530439839262288,0.010320752127001554,1
611.4898085594177,26.02321707597223,1.272103977203369,0.26998453173064796,3.34e-08,5.56e-08,"{'sgdclassifier__alpha': 3.34e-08, 'sgdclassifier__tol': 5.56e-08}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6589492808529401,0.634884897411839,0.6530439839262288,0.010320752127001554,1
601.5461482048034,33.98475671563661,1.0990284919738769,0.3454882602624625,3.34e-08,6.67e-08,"{'sgdclassifier__alpha': 3.34e-08, 'sgdclassifier__tol': 6.67e-08}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6588726233243587,0.634884897411839,0.6530286524205124,0.010312021649516681,61
630.7796962738037,33.81566029968382,1.1021807193756104,0.2572161321009303,3.34e-08,7.78e-08,"{'sgdclassifier__alpha': 3.34e-08, 'sgdclassifier__tol': 7.78e-08}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6588726233243587,0.634884897411839,0.6530286524205124,0.010312021649516681,61
603.9294184684753,24.56117411467594,1.2507068157196044,0.3309983499111882,3.34e-08,8.89e-08,"{'sgdclassifier__alpha': 3.34e-08, 'sgdclassifier__tol': 8.89e-08}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6588726233243587,0.634884897411839,0.6530286524205124,0.010312021649516681,61
591.5068479537964,30.010201873274028,1.2612123966217041,0.33568987535074174,3.34e-08,1e-07,"{'sgdclassifier__alpha': 3.34e-08, 'sgdclassifier__tol': 1e-07}",0.6569563879859388,0.6495378151662635,0.6648915382141619,0.6588726233243587,0.634884897411839,0.6530286524205124,0.010312021649516681,61
604.5734073638916,35.52145403389569,1.1047573566436768,0.37799111919287454,4.45e-08,1e-10,"{'sgdclassifier__alpha': 4.45e-08, 'sgdclassifier__tol': 1e-10}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6589492808529401,0.634884897411839,0.6530410782512827,0.01031741769802223,19
629.9960089683533,30.51673864105758,1.0868958950042724,0.3172793609728411,4.45e-08,1.12e-08,"{'sgdclassifier__alpha': 4.45e-08, 'sgdclassifier__tol': 1.12e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6589492808529401,0.634884897411839,0.6530410782512827,0.01031741769802223,19
619.7045932769776,30.043320601018035,1.2031630039215089,0.17531127600652396,4.45e-08,2.23e-08,"{'sgdclassifier__alpha': 4.45e-08, 'sgdclassifier__tol': 2.23e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6589492808529401,0.634884897411839,0.6530410782512827,0.01031741769802223,19
614.9851868629455,29.232060980210775,1.3461933612823487,0.28250344963412877,4.45e-08,3.34e-08,"{'sgdclassifier__alpha': 4.45e-08, 'sgdclassifier__tol': 3.34e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6589492808529401,0.634884897411839,0.6530410782512827,0.01031741769802223,19
607.3382462024689,33.82490535905385,1.167885160446167,0.25750680103429013,4.45e-08,4.45e-08,"{'sgdclassifier__alpha': 4.45e-08, 'sgdclassifier__tol': 4.45e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6589492808529401,0.634884897411839,0.6530410782512827,0.01031741769802223,19
624.2053053379059,27.744035502553043,1.1970849990844727,0.3195367193603716,4.45e-08,5.56e-08,"{'sgdclassifier__alpha': 4.45e-08, 'sgdclassifier__tol': 5.56e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6589492808529401,0.634884897411839,0.6530410782512827,0.01031741769802223,19
635.2497989654541,26.442583906321133,1.2348314285278321,0.17104217154780235,4.45e-08,6.67e-08,"{'sgdclassifier__alpha': 4.45e-08, 'sgdclassifier__tol': 6.67e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6588726233243587,0.634884897411839,0.6530257467455663,0.010308680075150836,73
688.2509656906128,34.187909098322294,1.2992419719696044,0.35886815468903166,4.45e-08,7.78e-08,"{'sgdclassifier__alpha': 4.45e-08, 'sgdclassifier__tol': 7.78e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6588726233243587,0.634884897411839,0.6530257467455663,0.010308680075150836,73
689.5645689487458,38.599925463038126,1.0716683864593506,0.27785337466872895,4.45e-08,8.89e-08,"{'sgdclassifier__alpha': 4.45e-08, 'sgdclassifier__tol': 8.89e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6588726233243587,0.634884897411839,0.6530257467455663,0.010308680075150836,73
712.4091715335846,33.73254080888264,1.3072471141815185,0.2164171206978342,4.45e-08,1e-07,"{'sgdclassifier__alpha': 4.45e-08, 'sgdclassifier__tol': 1e-07}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6588726233243587,0.634884897411839,0.6530257467455663,0.010308680075150836,73
716.5117399692535,33.10109880024535,1.1481246471405029,0.2723149412455947,5.56e-08,1e-10,"{'sgdclassifier__alpha': 5.56e-08, 'sgdclassifier__tol': 1e-10}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.658937518619881,0.634884897411839,0.6530387258046708,0.010316071569599454,31
700.3440431594848,43.500855073509655,1.3396096706390381,0.2848906674050444,5.56e-08,1.12e-08,"{'sgdclassifier__alpha': 5.56e-08, 'sgdclassifier__tol': 1.12e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.658937518619881,0.634884897411839,0.6530387258046708,0.010316071569599454,31
671.7747993469238,39.51176298910454,1.1413612842559815,0.35507055061426274,5.56e-08,2.23e-08,"{'sgdclassifier__alpha': 5.56e-08, 'sgdclassifier__tol': 2.23e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.658937518619881,0.634884897411839,0.6530387258046708,0.010316071569599454,31
690.803183221817,34.130295976911434,1.1896340370178222,0.2272590793559338,5.56e-08,3.34e-08,"{'sgdclassifier__alpha': 5.56e-08, 'sgdclassifier__tol': 3.34e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.658937518619881,0.634884897411839,0.6530387258046708,0.010316071569599454,31
683.5584735870361,24.85908814476079,1.2474987506866455,0.1693482961309753,5.56e-08,4.45e-08,"{'sgdclassifier__alpha': 5.56e-08, 'sgdclassifier__tol': 4.45e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.658937518619881,0.634884897411839,0.6530387258046708,0.010316071569599454,31
687.2030986785888,37.66182274213677,1.3697349548339843,0.2182575596752019,5.56e-08,5.56e-08,"{'sgdclassifier__alpha': 5.56e-08, 'sgdclassifier__tol': 5.56e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.658937518619881,0.634884897411839,0.6530387258046708,0.010316071569599454,31
676.2792149543762,32.79202982714596,1.1343931674957275,0.3266000269737722,5.56e-08,6.67e-08,"{'sgdclassifier__alpha': 5.56e-08, 'sgdclassifier__tol': 6.67e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6588726233243587,0.634884897411839,0.6530257467455663,0.010308680075150836,73
674.0672055244446,26.81424593576458,1.1641202449798584,0.18313471985108717,5.56e-08,7.78e-08,"{'sgdclassifier__alpha': 5.56e-08, 'sgdclassifier__tol': 7.78e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6588726233243587,0.634884897411839,0.6530257467455663,0.010308680075150836,73
672.336738061905,31.660991983912147,1.192565631866455,0.34467517713835893,5.56e-08,8.89e-08,"{'sgdclassifier__alpha': 5.56e-08, 'sgdclassifier__tol': 8.89e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6588726233243587,0.634884897411839,0.6530257467455663,0.010308680075150836,73
674.9196451663971,38.250987227306474,1.250431728363037,0.19835337665930017,5.56e-08,1e-07,"{'sgdclassifier__alpha': 5.56e-08, 'sgdclassifier__tol': 1e-07}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6588726233243587,0.634884897411839,0.6530257467455663,0.010308680075150836,73
678.128674697876,23.336002662420164,1.192475938796997,0.4139954656724391,6.67e-08,1e-10,"{'sgdclassifier__alpha': 6.67e-08, 'sgdclassifier__tol': 1e-10}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6589120013858879,0.634884897411839,0.6530336223578722,0.010313158025510806,55
683.9627118587493,24.286182652352963,1.145477056503296,0.08132514341216625,6.67e-08,1.12e-08,"{'sgdclassifier__alpha': 6.67e-08, 'sgdclassifier__tol': 1.12e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6589120013858879,0.634884897411839,0.6530336223578722,0.010313158025510806,55
688.0797588825226,39.85769544482005,1.3376914978027343,0.24358854201945396,6.67e-08,2.23e-08,"{'sgdclassifier__alpha': 6.67e-08, 'sgdclassifier__tol': 2.23e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6589120013858879,0.634884897411839,0.6530336223578722,0.010313158025510806,55
686.0272029876709,30.53755921318176,1.1138127326965332,0.1004791907118927,6.67e-08,3.34e-08,"{'sgdclassifier__alpha': 6.67e-08, 'sgdclassifier__tol': 3.34e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6589120013858879,0.634884897411839,0.6530336223578722,0.010313158025510806,55
687.4214913368226,21.8903553967814,0.891487455368042,0.2921840266566754,6.67e-08,4.45e-08,"{'sgdclassifier__alpha': 6.67e-08, 'sgdclassifier__tol': 4.45e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6589120013858879,0.634884897411839,0.6530336223578722,0.010313158025510806,55
688.2694522380829,33.83457753371113,1.2848750114440919,0.19672857590570547,6.67e-08,5.56e-08,"{'sgdclassifier__alpha': 6.67e-08, 'sgdclassifier__tol': 5.56e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6589120013858879,0.634884897411839,0.6530336223578722,0.010313158025510806,55
680.0077972412109,30.490755030786584,1.1735853195190429,0.2359443634303048,6.67e-08,6.67e-08,"{'sgdclassifier__alpha': 6.67e-08, 'sgdclassifier__tol': 6.67e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6588471128305798,0.634884897411839,0.6530206446468105,0.010305790912590021,97
663.6633624553681,32.480579217891886,1.1717294692993163,0.19254902141398728,6.67e-08,7.78e-08,"{'sgdclassifier__alpha': 6.67e-08, 'sgdclassifier__tol': 7.78e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6588471128305798,0.634884897411839,0.6530206446468105,0.010305790912590021,97
673.9707580089569,32.78353306825388,1.240921401977539,0.19396294663420108,6.67e-08,8.89e-08,"{'sgdclassifier__alpha': 6.67e-08, 'sgdclassifier__tol': 8.89e-08}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6588471128305798,0.634884897411839,0.6530206446468105,0.010305790912590021,97
682.792144536972,23.296322838375527,1.1885927677154542,0.1991071768117826,6.67e-08,1e-07,"{'sgdclassifier__alpha': 6.67e-08, 'sgdclassifier__tol': 1e-07}",0.6569563879859388,0.6495378151662635,0.6648770098394318,0.6588471128305798,0.634884897411839,0.6530206446468105,0.010305790912590021,97
677.0664451599121,34.66059979906823,1.3512746810913085,0.20940965296702446,7.78e-08,1e-10,"{'sgdclassifier__alpha': 7.78e-08, 'sgdclassifier__tol': 1e-10}",0.6569746076790287,0.6495378151662635,0.6648631336461245,0.6589120013858879,0.634884897411839,0.6530344910578287,0.01031136192684505,37
687.3603910923005,31.269285372748964,1.1608679294586182,0.17747447051137866,7.78e-08,1.12e-08,"{'sgdclassifier__alpha': 7.78e-08, 'sgdclassifier__tol': 1.12e-08}",0.6569746076790287,0.6495378151662635,0.6648631336461245,0.6589120013858879,0.634884897411839,0.6530344910578287,0.01031136192684505,37
686.361079454422,29.130623732588493,1.1770992279052734,0.4106792315700797,7.78e-08,2.23e-08,"{'sgdclassifier__alpha': 7.78e-08, 'sgdclassifier__tol': 2.23e-08}",0.6569746076790287,0.6495378151662635,0.6648631336461245,0.6589120013858879,0.634884897411839,0.6530344910578287,0.01031136192684505,37
686.8424131393433,15.930266479266148,1.2136497974395752,0.180922392449297,7.78e-08,3.34e-08,"{'sgdclassifier__alpha': 7.78e-08, 'sgdclassifier__tol': 3.34e-08}",0.6569746076790287,0.6495378151662635,0.6648631336461245,0.6589120013858879,0.634884897411839,0.6530344910578287,0.01031136192684505,37
689.6977360725402,29.12640060009926,1.286413049697876,0.18747923968048305,7.78e-08,4.45e-08,"{'sgdclassifier__alpha': 7.78e-08, 'sgdclassifier__tol': 4.45e-08}",0.6569746076790287,0.6495378151662635,0.6648631336461245,0.6589120013858879,0.634884897411839,0.6530344910578287,0.01031136192684505,37
678.391096162796,32.73189770852247,1.2801801204681396,0.15393008892236457,7.78e-08,5.56e-08,"{'sgdclassifier__alpha': 7.78e-08, 'sgdclassifier__tol': 5.56e-08}",0.6569746076790287,0.6495378151662635,0.6648631336461245,0.6589120013858879,0.634884897411839,0.6530344910578287,0.01031136192684505,37
677.6023504734039,32.71328803115807,1.1421923160552978,0.23297344814419013,7.78e-08,6.67e-08,"{'sgdclassifier__alpha': 7.78e-08, 'sgdclassifier__tol': 6.67e-08}",0.6569746076790287,0.6495378151662635,0.6648631336461245,0.6588471128305798,0.634884897411839,0.6530215133467671,0.01030399462386937,85
675.2204503536225,29.785570273418912,1.1877942085266113,0.16066533653756385,7.78e-08,7.78e-08,"{'sgdclassifier__alpha': 7.78e-08, 'sgdclassifier__tol': 7.78e-08}",0.6569746076790287,0.6495378151662635,0.6648631336461245,0.6588471128305798,0.634884897411839,0.6530215133467671,0.01030399462386937,85
643.9870736122132,39.56812036028721,1.2237365245819092,0.17006622950886366,7.78e-08,8.89e-08,"{'sgdclassifier__alpha': 7.78e-08, 'sgdclassifier__tol': 8.89e-08}",0.6569746076790287,0.6495378151662635,0.6648631336461245,0.6588471128305798,0.634884897411839,0.6530215133467671,0.01030399462386937,85
597.8477677345276,33.49191902989002,1.1868449687957763,0.1902614049730738,7.78e-08,1e-07,"{'sgdclassifier__alpha': 7.78e-08, 'sgdclassifier__tol': 1e-07}",0.6569746076790287,0.6495378151662635,0.6648631336461245,0.6588471128305798,0.634884897411839,0.6530215133467671,0.01030399462386937,85
606.6721995353698,34.0685619577873,1.107680606842041,0.198508384253785,8.89e-08,1e-10,"{'sgdclassifier__alpha': 8.89e-08, 'sgdclassifier__tol': 1e-10}",0.6569746076790287,0.6495378151662635,0.6648631336461245,0.6589120013858879,0.634884897411839,0.6530344910578287,0.01031136192684505,37
615.5990749835968,26.82656080960245,1.238723134994507,0.16328618894266944,8.89e-08,1.12e-08,"{'sgdclassifier__alpha': 8.89e-08, 'sgdclassifier__tol': 1.12e-08}",0.6569746076790287,0.6495378151662635,0.6648631336461245,0.6589120013858879,0.634884897411839,0.6530344910578287,0.01031136192684505,37
612.7849843025208,34.262237846987006,1.258782196044922,0.1746934809114664,8.89e-08,2.23e-08,"{'sgdclassifier__alpha': 8.89e-08, 'sgdclassifier__tol': 2.23e-08}",0.6569746076790287,0.6495378151662635,0.6648631336461245,0.6589120013858879,0.634884897411839,0.6530344910578287,0.01031136192684505,37
610.2454110622406,32.35974776586162,1.2688404083251954,0.13914050533364095,8.89e-08,3.34e-08,"{'sgdclassifier__alpha': 8.89e-08, 'sgdclassifier__tol': 3.34e-08}",0.6569746076790287,0.6495378151662635,0.6648631336461245,0.6589120013858879,0.634884897411839,0.6530344910578287,0.01031136192684505,37
608.5469281196595,24.559956485421555,1.194375991821289,0.32708214840560174,8.89e-08,4.45e-08,"{'sgdclassifier__alpha': 8.89e-08, 'sgdclassifier__tol': 4.45e-08}",0.6569746076790287,0.6495378151662635,0.6648631336461245,0.6589120013858879,0.634884897411839,0.6530344910578287,0.01031136192684505,37
613.9962092876434,24.114974204864534,1.210018253326416,0.26214105138684285,8.89e-08,5.56e-08,"{'sgdclassifier__alpha': 8.89e-08, 'sgdclassifier__tol': 5.56e-08}",0.6569746076790287,0.6495378151662635,0.6648631336461245,0.6589120013858879,0.634884897411839,0.6530344910578287,0.01031136192684505,37
604.6701469898223,36.86944933952743,1.2776495456695556,0.14770559973142194,8.89e-08,6.67e-08,"{'sgdclassifier__alpha': 8.89e-08, 'sgdclassifier__tol': 6.67e-08}",0.6569746076790287,0.6495378151662635,0.6648631336461245,0.6588471128305798,0.634884897411839,0.6530215133467671,0.01030399462386937,85
597.8747609138488,38.15135686633113,1.1866203784942626,0.09384488230435234,8.89e-08,7.78e-08,"{'sgdclassifier__alpha': 8.89e-08, 'sgdclassifier__tol': 7.78e-08}",0.6569746076790287,0.6495378151662635,0.6648631336461245,0.6588471128305798,0.634884897411839,0.6530215133467671,0.01030399462386937,85
