mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlpclassifier__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
466.5923622608185,11.844864799898435,0.7696243286132812,0.01670098543143272,lbfgs,{'mlpclassifier__solver': 'lbfgs'},0.6481292365233778,0.6487334453638509,0.655031502879359,0.649705240238898,0.6235522190044506,0.6450303288019873,0.011013662258125905,2
721.1165110111236,83.04174445407897,1.6624992847442628,0.0334829947589703,adam,{'mlpclassifier__solver': 'adam'},0.6513240612243765,0.6484178541911848,0.6611999169473466,0.6537003345539738,0.6117269297394294,0.6452738193312622,0.017300467782854084,1
472.1973992824554,54.2830545697084,0.7407114982604981,0.11818462407387809,sgd,{'mlpclassifier__solver': 'sgd'},0.647639979083093,0.6449727877880685,0.6547917637601052,0.6501936106602207,0.6258783482204493,0.6446952979023873,0.009949832252096124,3
