,Unnamed: 0,ab_id,pitcher_id,p_throws,type_confidence,sz_bot,sz_top,nasty,zone,start_speed,end_speed,spin_rate,spin_dir,break_angle,break_length,break_y,pfx_x,pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,px,pz,x,y,inning
2433,2624304,2018123308,489265,R,0.899,1.589,3.467,35.0,1.0,77.7,70.4,1307.88,112.056,-19.7,9.4,23.8,7.36677,2.9847200000000003,-2.92105,50.0,4.8746,3.09104,-112.997,2.23286,9.44119,22.2746,-28.3489,-0.574868,3.01008,138.91,157.51,8
2434,2776944,2018162422,433587,R,2.0,1.67304,3.5399199999999995,64.0,13.0,89.8,82.1,2116.87,230.076,32.4,5.9,23.8,-8.46307,7.08208,-1.92105,50.0,5.677219999999998,5.95889,-130.582,-5.9621900000000005,-14.6123,27.5067,-19.9462,-0.708922,1.86388,144.02,188.46,4
2435,2686025,2018139247,489265,R,0.879,1.565,3.411,76.0,14.0,80.2,73.6,786.959,133.933,-12.0,8.4,23.8,3.31957,3.19814,-2.69477,50.0,4.73033,7.721139999999999,-116.578,-0.194776,4.55402,22.5555,-27.7866,1.09534,2.01596,75.24,184.36,9
2436,2721210,2018148193,488768,R,0.899,1.57412,3.31728,61.0,14.0,84.8,78.7,1530.3,234.583,20.0,7.4,23.9,-6.87459,4.8884300000000005,-0.571203,50.0,6.14708,5.59465,-122.961,-9.9581,-10.5701,23.4011,-24.6578,0.835692,-0.032366700000000005,85.15,239.65,2
2437,2404540,2018066851,502026,R,2.0,1.57969,3.81121,56.0,3.0,95.6,87.1,1927.32,197.027,16.6,3.3,23.8,-2.75064,8.98076,-0.7491479999999999,50.0,5.79816,4.05633,-139.24,-3.42929,-5.41707,30.342,-14.4875,0.367026,3.59622,103.0,141.7,7
2438,2775955,2018162182,519151,R,2.0,1.51155,3.35986,26.0,7.0,82.8,75.1,2290.62,53.385,-18.8,13.0,23.8,10.6161,-7.88824,-0.934181,50.0,5.95766,-1.93934,-120.246,-0.422075,15.2391,27.5744,-43.4973,-0.383413,1.85531,131.62,188.7,8
2439,2258961,2018029606,488768,R,2.0,1.80281,3.60376,53.0,12.0,93.0,84.9,2385.34,217.242,37.9,4.4,23.8,-7.23707,9.51974,-0.465463,50.0,6.31687,5.7578,-135.131,-6.19864,-13.4461,28.119,-14.4869,0.74763,2.98436,88.5,158.21,2
2440,2491203,2018089021,488768,R,0.907,1.42363,3.08106,46.0,4.0,93.5,85.8,2363.23,206.284,33.4,3.6,23.8,-5.18869,10.5055,-0.946593,50.0,6.27982,3.45267,-135.791,-7.95843,-9.79529,26.6551,-12.3416,-0.339828,2.47399,129.95,172.0,2
2441,2350448,2018052991,601713,R,2.0,1.2128,3.0028,40.0,12.0,96.5,88.0,2525.5,203.092,33.8,2.7,23.8,-4.7880400000000005,11.2292,-2.45894,50.0,6.06034,10.7096,-140.22,-5.2763800000000005,-9.57397,30.4218,-9.72069,0.780346,3.5258199999999995,87.26,143.56,7
2442,2532630,2018099762,433587,R,2.0,1.67684,3.4107300000000005,80.0,11.0,77.8,72.1,985.29,37.09,-7.2,11.9,23.9,3.54428,-4.6878199999999985,-2.06434,50.0,5.9661300000000015,1.54434,-113.277,0.8756459999999999,4.63964,19.2452,-38.3106,-0.914955,2.55012,151.91,169.77,5
2443,2491230,2018089027,433587,R,2.0,1.68785,3.68964,19.0,5.0,85.2,79.2,880.307,273.428,11.3,8.5,23.9,-4.736280000000002,-0.283708,-2.0768,50.0,6.05132,6.30092,-124.059,-0.902579,-7.514189999999998,20.6307,-32.6242,-0.140307,3.00636,122.34,157.66,2
2444,2468425,2018083180,488768,R,1.0,1.54539,3.4810000000000003,57.0,14.0,91.5,82.9,2473.15,226.2,39.3,5.4,23.8,-9.20033,8.82253,-0.231256,50.0,6.45555,6.23182,-132.639,-8.33428,-16.32,29.5068,-16.5242,0.958554,2.05801,80.46,183.21,2
2445,2776854,2018162397,433587,R,2.0,1.53708,3.36994,34.0,14.0,89.6,81.5,2042.18,231.792,28.7,6.0,23.8,-8.4136,6.62268,-1.97216,50.0,5.625780000000002,11.4291,-129.812,-6.11351,-14.3583,27.1418,-20.872,1.39425,1.6517099999999998,63.85,194.18,1
2446,2202263,2018015107,489265,R,2.0,1.44159,3.23995,55.0,13.0,84.5,76.9,2327.23,265.068,30.4,9.6,23.8,-12.9739,1.11964,-2.71621,50.0,4.88307,7.83627,-122.729,-0.881516,-19.6142,26.2806,-30.4814,-1.15296,1.90282,160.91,187.28,8
2447,2316659,2018044385,433587,R,2.0,1.6098,3.50841,13.0,11.0,83.2,76.3,1125.48,231.99400000000003,14.6,7.5,23.8,-4.96,3.87592,-1.7110599999999998,50.0,5.9657300000000015,2.46903,-121.191,-2.26615,-7.40813,22.74,-26.3851,-1.3257,2.7238900000000004,167.53,165.24,3
2448,2697475,2018142161,519151,R,2.0,1.57542,3.5098,24.0,14.0,91.2,85.1,1276.19,167.324,-7.5,5.2,23.9,1.42124,6.31797,-0.664129,50.0,5.89936,2.60874,-132.366,-11.2529,2.55542,24.6921,-20.8142,0.5136470000000001,0.110004,97.42,235.81,7
2449,2337886,2018049801,433587,R,2.0,1.38876,3.1873,5.0,5.0,79.1,73.6,1504.75,30.153,-8.7,12.8,23.9,4.44727,-7.6551,-2.09659,50.0,6.03445,3.46855,-115.185,0.941094,6.00136,20.5036,-42.5042,0.00399328,2.35303,116.85,175.25,1
2450,2171345,2018007295,601713,R,2.0,1.513,3.319,47.0,11.0,92.6,83.5,2528.75,215.74,39.0,4.1,23.7,-7.5504,10.4916,-2.52105,50.0,6.09915,9.18335,-134.389,-4.85694,-13.6827,31.5954,-13.1612,-0.025906400000000003,3.31964,117.99,149.15,5
2451,2421177,2018071094,488768,R,0.904,1.69999,3.37722,49.0,3.0,95.4,87.3,2232.17,212.394,34.3,3.8,23.8,-5.84931,9.21892,-0.440419,50.0,6.15696,4.76951,-138.586,-5.27677,-11.4237,29.7497,-14.1695,0.539407,3.2886,96.44,150.0,4
2452,2208746,2018016741,433587,R,2.0,1.5341200000000002,3.50362,86.0,11.0,76.4,70.2,1192.2,37.093,-8.5,12.8,23.8,4.4100199999999985,-5.83235,-2.45821,50.0,6.06122,2.19383,-111.126,2.03154,5.50764,20.1451,-39.458,-0.884999,2.88452,147.41,160.81,4
2453,2698804,2018142506,601713,R,2.0,1.7,3.5,35.0,14.0,82.9,77.0,729.8969999999998,42.451,-7.8,10.5,23.9,2.78545,-3.04489,-2.46258,50.0,6.35176,6.9360800000000005,-120.448,-5.50427,4.09019,23.4913,-36.6452,0.81657,0.795198,73.6995,207.807,3
2454,2677636,2018137037,488768,R,0.91,1.63761,3.4586300000000003,54.0,9.0,94.6,87.5,2398.63,207.175,34.6,3.5,23.9,-5.35554,10.4312,-0.705075,50.0,6.0982400000000005,4.57554,-137.429,-9.73853,-10.3778,26.6828,-11.9608,0.27492300000000003,1.72491,106.52,192.2,5
2455,2630959,2018124987,433587,R,2.0,1.59071,3.45816,26.0,14.0,85.8,79.8,1301.43,257.166,17.6,8.1,23.9,-6.81882,1.55347,-1.79013,50.0,5.69307,7.794910000000002,-124.783,-6.15912,-10.914,21.5462,-29.6876,0.466283,0.7930590000000001,99.23,217.37,4
2456,2285264,2018036405,601713,R,2.0,1.25408,3.15179,60.0,11.0,77.5,70.5,1910.63,39.294,-12.8,14.1,23.8,7.4084,-9.05294,-2.71693,50.0,6.35336,2.50891,-112.464,3.6871,9.38005,22.5699,-43.6363,-0.6210720000000001,3.55375,140.66,142.91,2
2457,2491187,2018089016,433587,R,2.0,1.6802400000000002,3.68716,47.0,13.0,89.7,83.7,2177.22,237.703,33.6,6.3,23.9,-9.43161,5.96166,-2.05066,50.0,5.91068,7.90552,-130.474,-7.45852,-16.5512,22.8128,-21.7121,-0.233168,1.42458,125.89,200.32,1
2458,2529390,2018098929,488768,R,1.0,1.39186,3.09111,39.0,7.0,94.4,86.5,2397.21,228.654,40.8,5.3,23.8,-8.8939,7.82591,-0.370625,50.0,6.06628,3.14168,-137.05,-8.49113,-17.000999999999998,28.8577,-17.2146,-0.3682,1.7638200000000002,131.03,191.2,5
2459,2376208,2018059577,601713,R,2.0,1.66278,3.74833,27.0,13.0,94.0,86.2,2289.48,221.613,34.0,4.7,23.8,-7.59046,8.54524,-2.84702,50.0,5.58462,9.95492,-136.33100000000002,-9.29188,-14.2878,29.9257,-16.089000000000002,-0.13466,1.02226,122.13,211.27,4
2460,2541578,2018102032,453172,R,2.0,1.4923,3.4609,51.0,4.0,94.3,86.4,1741.32,237.417,27.0,5.8,23.8,-7.27707,4.65076,-2.32591,50.0,5.76353,7.59525,-136.983,-3.75061,-13.8539,29.7068,-23.3201,-0.465273,2.7861,134.74,163.56,9
2461,2532526,2018099740,433587,R,2.0,1.37232,3.41486,41.0,11.0,84.1,78.4,932.334,274.356,12.3,8.8,23.9,-5.06856,-0.386041,-2.2837400000000003,50.0,5.8118,4.7072699999999985,-122.577,-1.08287,-7.854589999999999,20.0185,-32.7723,-1.0138200000000002,2.61216,155.65,168.18,2
2462,2764397,2018159252,488768,R,0.907,1.77583,3.5772699999999995,64.0,1.0,94.5,86.0,2039.01,204.896,26.0,3.7,23.8,-4.24145,9.13869,-0.880916,50.0,6.21091,1.99142,-137.343,-5.40381,-8.126339999999999,29.5473,-14.6649,-0.698655,3.22575,143.63,151.68,3
2463,2249109,2018027008,433587,R,2.0,1.61746,3.2629,21.0,12.0,77.4,71.7,1219.49,41.871,-9.8,12.3,23.9,4.88135,-5.44576,-1.99467,50.0,6.2574,3.13915,-112.525,2.1352900000000004,6.313280000000002,18.7498,-39.2173,0.0482872,3.27054,115.16,150.48,5
2464,2529280,2018098900,488768,R,0.8270000000000001,1.37085,3.09725,32.0,14.0,80.5,76.0,1015.65,354.795,0.4,12.0,24.0,-0.5329229999999999,-5.84857,-0.6986140000000001,50.0,6.3439999999999985,3.9445,-116.853,-8.14391,-0.742334,20.4872,-40.3208,0.936628,-0.940021,81.3,0.0,2
2465,2721334,2018148230,488768,R,0.888,1.513,3.319,38.0,9.0,77.9,72.0,1184.11,53.632,-11.3,12.2,23.9,5.75363,-4.23682,-0.727863,50.0,6.6241,1.3586200000000002,-113.152,-2.64883,7.43659,21.2357,-37.6502,0.628092,1.65493,93.04,194.18,7
2466,2598802,2018116662,489265,R,0.897,1.56926,3.3713900000000003,56.0,13.0,78.7,71.7,1161.03,145.06,-12.5,7.9,23.8,3.98099,5.69793,-2.9575,50.0,4.7848,1.83011,-114.436,-1.814,5.24514,22.3835,-24.6668,-1.6287200000000002,1.55045,89.0406,195.556,9
2467,2510212,2018093971,433587,R,2.0,1.61969,3.54369,43.0,14.0,79.9,73.3,1309.35,35.456,-9.4,12.5,23.8,4.51478,-6.33943,-1.83129,50.0,5.9031400000000005,4.23446,-116.145,-1.51369,6.0807,24.5941,-40.7123,0.611336,1.32188,93.7,203.09,5
2468,2769372,2018160538,453172,R,2.0,1.47309,3.11173,43.0,7.0,90.2,82.2,2070.2,281.19,24.5,9.4,23.8,-10.634,-2.10351,-2.53352,50.0,5.30954,8.76495,-130.99,-1.62753,-18.3364,29.6256,-35.8012,-0.5130819999999999,1.98465,136.54,185.16,9
2469,2405551,2018067122,433587,R,2.0,1.38771,2.8900200000000003,57.0,5.0,76.8,70.8,1449.29,41.43899999999999,-11.0,13.3,23.8,5.87753,-6.65739,-2.1647,50.0,6.01309,3.23036,-111.698,0.249017,7.38495,21.147,-40.5389,0.0662863,1.93911,114.48,186.42,8
2470,2652176,2018130511,488768,R,0.899,1.56646,3.41162,29.0,8.0,93.3,85.2,2596.75,199.9,33.1,3.0,23.8,-4.44965,12.2912,-0.707662,50.0,6.15719,3.80983,-135.467,-9.2841,-8.2538,30.0882,-9.37479,0.140093,2.02692,111.66,184.08,4
2471,2550759,2018104364,502026,R,2.0,1.49222,3.76832,21.0,8.0,90.2,82.8,1237.95,264.426,18.1,7.7,23.8,-6.365469999999998,0.62126,-0.863683,50.0,5.7065800000000015,3.78137,-131.40200000000002,-3.80675,-11.1595,27.1396,-31.0849,-0.23493000000000006,1.93655,125.96,186.51,7
2472,2415573,2018069648,502026,R,2.0,1.6343299999999998,3.46544,2.0,13.0,90.2,83.8,1933.79,262.834,27.6,8.1,23.9,-9.86606,1.24049,-1.02014,50.0,5.28642,5.95871,-131.23,-6.30779,-17.3554,25.4955,-29.9919,-0.0119859,0.642609,117.46,221.43,5
2473,2606228,2018118590,601713,R,2.0,1.78944,3.66875,78.0,14.0,92.6,84.7,2585.23,209.473,35.7,3.6,23.8,-6.41981,11.3587,-2.27947,50.0,6.0119099999999985,10.7881,-134.267,-10.0513,-11.7724,27.837,-11.3448,0.948104,1.42298,80.85,200.32,3
2474,2754318,2018156719,433587,R,2.0,1.64966,3.46992,14.0,5.0,89.9,82.5,1874.86,231.265,27.5,5.9,23.8,-7.5506600000000015,6.05673,-1.90842,50.0,6.04922,7.93647,-130.704,-4.55584,-13.1759,25.2963,-21.6051,0.17385599999999998,2.67943,110.37,166.44,3
2475,2332238,2018048351,488768,R,0.904,1.7530400000000002,3.6122,67.0,14.0,86.6,79.4,967.694,180.933,-2.0,6.4,23.8,-0.0855807,5.2468,-0.963805,50.0,6.22138,5.5362300000000015,-125.69,-7.481439999999999,-0.13673,25.779,-23.7914,1.25731,1.2709,69.06,204.52,3
2476,2208757,2018016746,433587,R,2.0,1.60309,3.43848,85.0,14.0,78.2,71.9,1099.94,84.709,-15.6,10.8,23.8,6.5971600000000015,-0.610865,-2.31513,50.0,5.87335,5.06859,-113.639,-2.93027,8.5791,21.9005,-32.9684,0.805449,1.27413,86.05,203.51,5
2477,2285247,2018036401,601713,R,2.0,1.37476,3.40734,37.0,7.0,94.2,86.5,2428.07,208.993,34.7,3.6,23.8,-5.80047,10.4668,-2.19011,50.0,6.23388,6.9119,-136.858,-9.78701,-11.1025,27.5999,-12.1398,-0.396327,1.80028,132.11,190.19,1
2478,2350387,2018052977,601713,R,2.0,1.54521,3.5467,33.0,1.0,96.2,87.5,2592.88,215.766,43.7,3.7,23.8,-7.3751,10.2384,-2.66136,50.0,5.96234,9.21425,-139.895,-5.7264800000000005,-14.6136,31.5972,-11.8869,-0.282961,3.1096,127.79,154.82,5
2479,2708775,2018145049,502026,R,2.0,1.58962,3.40661,55.0,14.0,81.0,75.7,1056.44,78.559,-14.4,10.0,23.9,5.91878,-1.19779,-1.00873,50.0,5.72743,2.25753,-118.079,-1.54887,8.427489999999999,20.6915,-33.8795,0.726201,1.97012,89.31,185.62,9
2480,2688679,2018139912,519151,R,2.0,1.5350700000000002,3.39326,33.0,14.0,84.9,77.6,1852.98,50.543,-15.8,11.8,23.8,7.97675,-6.5652,-0.665505,50.0,6.06887,-0.0112341,-123.402,-2.55475,12.1694,26.9921,-42.19,0.364165,1.42977,103.12,200.19,7
2481,2152904,2018002603,488768,R,2.0,1.6269999999999998,3.549,48.0,9.0,93.3,84.9,2477.25,223.736,40.3,5.0,23.8,-8.65525,9.04552,-0.6542560000000001,50.0,6.18265,5.91181,-135.244,-8.341389999999999,-15.9655,30.6172,-15.4886,0.4400850000000001,1.96335,100.23,185.77,5
2482,2316651,2018044383,433587,R,2.0,1.4790299999999998,3.44806,69.0,9.0,88.3,80.7,1700.73,200.746,11.1,4.9,23.8,-3.20969,8.47301,-1.7936,50.0,5.742380000000002,7.32971,-128.171,-6.9760100000000005,-5.3226900000000015,27.2582,-18.1231,0.6900689999999999,1.56309,90.7,196.58,3
2483,2700276,2018142867,488768,R,1.0,1.6269999999999998,3.549,51.0,13.0,91.7,84.5,2336.95,229.705,37.5,5.7,23.8,-9.07552,7.695089999999999,-0.777662,50.0,6.26167,4.3147400000000005,-133.049,-9.74863,-16.3468,27.253,-18.3137,-0.318178,1.23599,129.13,205.41,1
2484,2807564,2018170255,601713,R,0.898,1.68357,3.40101,30.0,9.0,95.0,86.3,2396.39,213.86900000000003,34.9,3.8,23.8,-6.61463,9.85463,-2.63004,50.0,5.7499699999999985,10.3365,-137.889,-7.14797,-12.6936,31.5929,-13.2628,0.31335100000000005,2.22342,105.06,178.75,3
2485,2291158,2018037905,433587,R,2.0,1.88844,3.90783,56.0,14.0,90.0,82.9,1356.76,198.881,6.3,5.1,23.8,-2.27013,6.63698,-1.93821,50.0,5.67211,8.339189999999999,-130.97,-5.72665,-3.96395,26.2879,-20.585,0.984699,1.92949,79.47,186.65,6
2486,2462494,2018081654,601713,R,2.0,1.5588,3.45931,38.0,7.0,79.4,73.1,1803.28,41.463,-13.3,13.3,23.8,7.08679,-8.02037,-2.90109,50.0,5.98731,3.7502,-115.56,0.7091350000000001,9.51085,23.049,-42.9378,-0.332745,2.14843,129.68,180.77,6
2487,2792597,2018166411,488768,R,0.867,1.63721,3.65264,54.0,14.0,90.7,82.7,2269.26,215.779,32.5,4.7,23.8,-6.85451,9.51098,-0.34025900000000003,50.0,6.43881,5.30195,-131.625,-8.50145,-12.0376,27.671,-15.4713,0.8086270000000001,2.02411,86.17,184.15,2
2488,2214149,2018018119,502026,R,2.0,1.58228,3.4148,78.0,14.0,93.6,85.6,2330.16,207.917,31.2,3.7,23.8,-5.44166,10.2695,-0.7840020000000001,50.0,5.67232,6.5267300000000015,-135.877,-8.86289,-10.2182,28.542,-12.8903,0.937188,1.4821,81.28,198.77,7
2489,2531245,2018099409,502026,R,2.0,1.46065,3.28999,90.0,12.0,81.9,75.1,1194.93,78.848,-16.5,9.9,23.8,6.6759,-1.31604,-0.889284,50.0,5.98459,2.28084,-119.212,1.20563,9.63341,22.3293,-34.0731,0.946301,3.42764,80.91,146.32,8
2490,2606749,2018118733,488768,R,1.0,1.5744200000000002,3.38071,24.0,13.0,89.8,82.6,2239.19,226.861,33.7,5.8,23.8,-8.52961,7.99257,-0.8672280000000001,50.0,6.27413,4.90356,-130.089,-10.8253,-14.6513,26.6838,-18.4453,-0.0682528,0.667848,119.6,220.76,2
2491,2304234,2018041219,488768,R,2.0,1.80839,3.60806,36.0,8.0,92.1,85.0,2217.52,213.735,32.3,4.3,23.9,-6.1703,9.23946,-0.697788,50.0,6.17893,4.42447,-133.847,-8.747819999999999,-11.3619,24.8128,-15.1606,0.162675,1.8168,110.8,189.73,1
2492,2421120,2018071080,488768,R,0.918,1.40362,3.27656,71.0,12.0,94.2,86.0,2271.72,209.011,32.3,3.7,23.8,-5.44275,9.81421,-0.509391,50.0,6.13459,5.6047699999999985,-136.809,-5.98099,-10.3897,28.1498,-13.4397,0.8516799999999999,3.01113,84.54,157.46,2
2493,2470855,2018083793,433587,R,2.0,1.50496,3.71014,37.0,14.0,80.7,75.3,1357.58,54.31,-13.5,11.5,23.9,6.34212,-4.5554,-1.9055,50.0,5.97574,3.36846,-117.542,-2.54725,8.93342,20.8543,-38.5907,0.366721,1.31831,103.02,203.18,2
2494,2606782,2018118744,488768,R,0.887,1.62642,3.34665,60.0,11.0,77.8,70.6,861.206,47.665,-7.3,11.2,23.8,3.83184,-3.49082,-1.11974,50.0,7.25468,-2.45715,-112.608,7.8852699999999984,4.94147,19.6235,-36.6757,-1.7249,7.098210000000001,182.76,47.07,4
2495,2243209,2018025517,502026,R,2.0,1.6566,3.46947,51.0,11.0,95.8,87.5,1645.98,197.056,14.0,3.8,23.8,-2.34831,7.65353,-0.961713,50.0,5.7541,0.775791,-139.41899999999998,-4.49136,-4.63985,30.2203,-17.052,-0.985549,3.00318,154.89,157.37,9
2496,2550853,2018104384,488768,R,1.0,1.49826,3.17216,65.0,11.0,91.3,84.5,1776.44,225.015,27.6,5.4,23.9,-6.33166,6.32821,-0.8566290000000001,50.0,6.4561199999999985,1.31101,-132.878,-5.00684,-11.5082,24.0473,-20.6721,-1.18504,3.07906,162.17,155.7,1
2497,2385323,2018061949,433587,R,2.0,1.59257,3.4516,35.0,11.0,84.1,77.7,1018.84,260.026,14.7,8.4,23.9,-5.51476,0.96982,-2.16363,50.0,5.70356,2.12858,-122.553,-1.12813,-8.47644,21.8032,-30.6834,-2.00538,2.64163,193.44,167.46,5
2498,2677558,2018137017,488768,R,0.8809999999999999,1.63761,3.4100900000000003,15.0,2.0,83.4,76.7,510.192,149.472,-5.0,7.9,23.8,1.4502,2.45906,-1.04131,50.0,6.42844,2.11944,-121.275,-2.43739,2.16647,23.0284,-28.5004,0.0312325,2.93231,115.83,159.51,3
2499,2261956,2018030379,489265,R,2.0,1.3319299999999998,3.24165,22.0,5.0,76.7,70.2,1509.8,118.336,-22.2,9.4,23.8,8.18962,4.41622,-2.96162,50.0,4.72661,3.66969,-111.536,0.0376792,10.2165,21.8754,-26.6648,-0.226264,1.97182,125.62,185.5,9
2500,2197701,2018013956,519151,R,2.0,1.37579,3.64005,18.0,5.0,97.6,88.6,2425.13,193.878,25.4,2.4,23.8,-2.80601,11.3557,-0.209544,50.0,5.6259,2.2113,-141.85399999999996,-7.26411,-5.6883,34.0029,-9.15397,0.21755500000000005,2.44049,108.71,172.89,8
2501,2477180,2018085415,489265,R,2.0,1.47131,2.93011,39.0,7.0,86.4,78.3,2210.1,268.423,28.3,9.3,23.7,-12.1171,0.33371100000000004,-2.44393,50.0,4.8358300000000005,9.13892,-125.403,-1.13921,-19.0964,27.7997,-31.6481,-0.307891,1.7697,128.74,190.99,9
2502,2405467,2018067100,433587,R,2.0,1.47074,3.08991,12.0,13.0,84.1,77.5,1218.21,273.127,16.4,9.2,23.9,-6.725619999999998,-0.367375,-1.96318,50.0,5.97574,2.84669,-122.41,-2.38611,-10.2634,22.8652,-32.7347,-1.66254,2.20161,180.38,179.41,5
2503,2744538,2018154239,502026,R,2.0,1.6,3.49,27.0,14.0,82.0,76.2,1080.71,67.759,-13.1,10.3,23.9,5.67581,-2.32085,-1.13857,50.0,5.7136,1.41345,-119.501,-3.46002,8.23957,22.1874,-35.5432,0.197324,1.06692,109.48,210.03,9
2504,2208707,2018016732,433587,R,2.0,1.61543,3.69085,48.0,12.0,87.7,80.3,1903.18,221.314,24.8,5.5,23.8,-6.67652,7.59577,-1.76937,50.0,5.79062,8.72984,-127.47,-3.83933,-11.0398,24.984,-19.6143,0.824406,2.72601,87.03,164.23,3
2505,2376176,2018059570,601713,R,2.0,1.5846,3.43542,43.0,14.0,94.9,87.7,2312.64,200.171,22.9,2.9,23.8,-3.89941,10.6141,-2.54217,50.0,6.01469,10.5662,-137.781,-7.46635,-7.5739,27.6234,-11.5581,0.818129,2.50734,85.81,171.09,3
2506,2618299,2018121732,502026,R,2.0,1.504,3.301,17.0,5.0,96.6,88.8,1986.84,205.717,25.4,3.6,23.8,-4.13574,8.58637,-0.735314,50.0,5.71254,3.4393800000000003,-140.703,-6.54031,-8.361880000000001,29.364,-14.8136,-0.039545300000000005,2.41332,118.51,173.62,8
2507,2784075,2018164238,453172,R,2.0,1.59,3.47,40.0,14.0,91.2,84.0,2167.76,269.399,28.6,8.5,23.8,-11.1194,0.11665,-2.30554,50.0,5.2785,9.93778,-132.45600000000002,-4.03057,-19.7906,27.8084,-31.9664,0.0470081,1.40462,115.21,200.87,7
2508,2368882,2018057680,488768,R,0.912,1.61817,3.46702,65.0,14.0,92.3,83.6,2225.34,207.079,27.0,4.1,23.7,-5.21561,10.201,-0.750011,50.0,6.01915,4.918069999999998,-133.75,-9.35578,-9.33952,31.9359,-13.9073,0.44526,1.45214,100.03,199.57,5
2509,2360272,2018055482,453172,R,2.0,1.37654,3.23643,32.0,11.0,91.1,83.7,2032.24,270.767,28.0,8.3,23.9,-10.3416,-0.138487,-2.46158,50.0,5.52265,6.49544,-132.55,-1.36482,-18.5658,25.9244,-32.4227,-1.33417,2.65351,167.84,167.1,9
2510,2191772,2018012419,433587,R,2.0,1.30232,3.13978,28.0,1.0,78.0,72.4,1444.23,38.882,-10.4,12.8,23.9,5.41505,-6.71494,-2.2768900000000003,50.0,6.02003,2.65745,-113.537,2.01409,7.0949399999999985,20.0555,-40.9721,-0.389334,2.85257,131.85,161.73,4
2511,2428218,2018072901,433587,R,2.0,1.71205,3.53318,36.0,11.0,76.9,70.2,1475.98,49.93600000000001,-12.7,13.0,23.8,6.928539999999999,-5.82664,-2.06524,50.0,6.2025,1.0046700000000002,-111.847,2.04578,8.70875,21.6293,-39.4978,-0.709952,3.05541,144.06,156.31,2
2512,2337894,2018049803,433587,R,2.0,1.92661,3.8817,79.0,14.0,78.5,72.0,1182.93,35.574,-8.8,12.5,23.8,4.14778,-5.798769999999998,-2.28705,50.0,5.91901,4.52033,-114.082,-0.6051310000000001,5.41162,22.9437,-39.7397,0.266237,1.69935,106.85,192.9,1
2513,2404547,2018066852,502026,R,2.0,1.42788,3.05752,49.0,7.0,79.8,73.9,1404.15,38.476,-9.5,12.2,23.9,5.09309,-6.40802,-0.875468,50.0,5.74845,-0.8186899999999999,-116.075,-0.213474,6.9901,20.5122,-40.9689,-0.5695939999999999,1.77413,138.66,191.06,7
2514,2605179,2018118325,502026,R,2.0,1.589,3.467,23.0,5.0,96.6,88.8,2116.82,199.404,22.6,3.1,23.8,-3.37014,9.56722,-0.995741,50.0,5.74201,4.41194,-140.594,-7.2956699999999985,-6.81572,28.7733,-12.8255,0.148398,2.29965,111.34,176.69,8
2515,2784097,2018164244,453172,R,2.0,1.63403,3.5160400000000003,19.0,14.0,85.6,77.8,260.238,205.147,-1.8,8.0,23.8,-0.610161,1.29972,-2.10048,50.0,5.35761,9.83992,-124.208,-2.35595,-0.94683,26.4316,-30.1572,1.84426,1.87258,46.7,188.16,8
2516,2257617,2018029257,601713,R,2.0,1.43726,3.31333,72.0,13.0,78.6,70.9,1911.98,38.925,-12.9,14.2,23.7,7.37023,-9.12544,-2.98951,50.0,5.95009,2.71177,-114.233,1.51799,9.45919,26.6708,-43.8859,-0.819724,2.21132,148.33,179.24,5
2517,2236322,2018023783,519151,R,2.0,1.48195,3.46107,30.0,6.0,95.1,86.1,2084.32,182.007,0.7,2.9,23.8,-0.360679,10.2814,-0.415933,50.0,5.75041,2.35232,-138.341,-5.859380000000002,-0.696815,31.7531,-12.3109,0.399625,2.7749900000000003,101.77,163.86,5
2518,2507970,2018093377,488768,R,0.904,1.6801099999999998,3.34669,15.0,11.0,96.0,87.9,2274.85,204.685,33.1,3.1,23.8,-4.58261,9.96943,-0.6504939999999999,50.0,6.40174,3.2928900000000003,-139.725,-3.6217,-9.15049,28.5207,-12.2672,-0.0580112,4.29491,119.22,122.76,5
2519,2532588,2018099751,433587,R,2.0,1.32666,3.23556,36.0,4.0,89.7,82.7,1916.99,248.112,28.9,7.1,23.8,-9.22239,3.70503,-2.03635,50.0,5.71654,7.20642,-130.466,-4.09005,-15.9966,25.818,-25.7475,-0.445137,2.20254,133.97,179.28,4
2520,2510160,2018093953,433587,R,2.0,1.8103,3.75684,23.0,13.0,86.3,79.5,1155.46,245.759,16.6,7.5,23.8,-5.67218,2.55402,-2.18759,50.0,5.69658,3.25838,-125.778,-3.68633,-9.13423,24.2567,-28.0612,-1.61572,1.94977,178.59,186.17,3
2521,2433441,2018074232,453172,R,2.0,1.3505200000000002,3.58331,39.0,8.0,92.8,85.3,1941.59,275.256,24.9,8.4,23.8,-9.75472,-0.89738,-2.17075,50.0,5.44325,9.38535,-134.759,-4.49793,-17.9591,28.9595,-33.8262,0.08782380000000001,1.36634,113.67,201.96,8
2522,2242040,2018025211,453172,R,2.0,-4.3513,-1.3483,37.0,12.0,92.3,85.0,2097.7,266.36400000000003,28.2,8.0,23.8,-10.6037,0.673886,-2.44876,50.0,5.18698,11.5612,-133.872,-4.7184,-19.3177,27.8515,-30.9464,0.540208,1.19661,96.38,206.38,12
